Results Log

logfileTPT.txt

Random Generator Seed: 1382221947
Number of Runs: 30
Number of Evaluations: 10000
Random Flag: 1
Puzzle File Name: testpuzzle.txt

Run 1
100	3	3	0	0	-32	-32
200	4	7	0	0	-31	-30
300	6	7	0	0	-30	-30
400	6	16	0	0	-30	-30
500	6	9	0	0	-30	-29
600	6	12	0	0	-30	-30
700	6	12	0	0	-30	-30
800	7	20	0	0	-30	-29
900	7	20	0	0	-30	-29
1000	7	20	0	0	-30	-30
1100	7	13	0	0	-30	-30
1200	7	23	0	0	-30	-29
1300	7	23	0	0	-30	-29
1400	7	29	0	0	-30	-29
1500	7	21	0	0	-30	-29
1600	7	17	0	0	-30	-29
1700	7	17	0	0	-30	-29
1800	7	21	0	0	-30	-29
1900	7	16	0	0	-30	-29
2000	7	15	0	0	-30	-30
2100	7	21	0	0	-30	-29
2200	7	19	0	0	-30	-29
2300	7	19	0	0	-30	-30
2400	7	15	0	0	-30	-30
2500	7	15	0	0	-30	-30
2600	7	19	0	0	-30	-29
2700	8	20	0	0	-30	-29
2800	7	20	0	0	-30	-29
2900	7	20	0	0	-30	-29
3000	7	19	0	0	-30	-29
3100	7	25	0	0	-30	-29
3200	8	25	0	0	-30	-29
3300	9	25	0	0	-30	-29
3400	9	25	0	0	-30	-29
3500	9	31	0	0	-30	-29
3600	9	21	0	0	-30	-29
3700	9	25	0	0	-30	-29
3800	9	23	0	0	-30	-28
3900	9	25	0	0	-30	-29
4000	9	25	0	0	-30	-28
4100	9	25	0	0	-30	-28
4200	9	25	0	0	-30	-28
4300	9	25	0	0	-30	-28
4400	9	25	0	0	-30	-28
4500	9	24	0	0	-30	-29
4600	9	24	0	0	-30	-29
4700	9	27	0	0	-30	-28
4800	10	28	0	0	-30	-28
4900	9	33	0	0	-30	-28
5000	10	36	0	0	-30	-28
5100	10	36	0	0	-30	-28
5200	10	36	0	0	-30	-28
5300	9	28	0	0	-30	-28
5400	9	25	0	0	-30	-28
5500	10	33	0	0	-30	-29
5600	10	33	0	0	-30	-29
5700	10	30	0	0	-30	-28
5800	9	30	0	0	-30	-28
5900	9	30	0	0	-30	-28
6000	10	30	0	0	-30	-28
6100	11	30	0	0	-30	-28
6200	11	31	0	0	-30	-28
6300	10	24	0	0	-30	-28
6400	10	24	0	0	-30	-28
6500	9	24	0	0	-30	-28
6600	10	24	0	0	-30	-29
6700	10	24	0	0	-30	-28
6800	10	24	0	0	-30	-29
6900	10	24	0	0	-30	-29
7000	10	28	0	0	-30	-29
7100	11	28	0	0	-30	-29
7200	10	24	0	0	-30	-29
7300	10	24	0	0	-30	-29
7400	10	25	0	0	-30	-28
7500	10	32	0	0	-30	-29
7600	11	32	0	0	-30	-28
7700	10	32	0	0	-30	-29
7800	9	33	0	0	-30	-29
7900	10	33	0	0	-30	-29
8000	9	33	0	0	-30	-29
8100	10	32	0	0	-30	-28
8200	9	26	0	0	-30	-27
8300	9	24	0	0	-30	-28
8400	9	24	0	0	-30	-28
8500	9	24	0	0	-30	-27
8600	9	27	0	0	-30	-26
8700	10	27	0	0	-30	-26
8800	10	24	0	0	-30	-26
8900	11	24	0	0	-30	-28
9000	11	24	0	0	-30	-29
9100	11	34	0	0	-30	-27
9200	10	24	0	0	-30	-29
9300	10	33	0	0	-30	-28
9400	11	30	0	0	-30	-29
9500	10	24	0	0	-30	-29
9600	10	29	0	0	-30	-28
9700	9	29	0	0	-30	-28
9800	10	36	0	0	-30	-29
9900	10	36	0	0	-30	-29
10000	11	36	0	0	-30	-29

Run 2
100	3	3	0	0	-32	-32
200	5	13	0	0	-30	-30
300	6	20	0	0	-30	-30
400	6	14	0	0	-30	-30
500	7	15	0	0	-30	-30
600	7	19	0	0	-30	-29
700	7	15	0	0	-30	-28
800	7	19	0	0	-29	-28
900	8	21	0	0	-29	-28
1000	8	20	0	0	-30	-28
1100	8	20	0	0	-30	-29
1200	8	20	0	0	-30	-29
1300	8	19	0	0	-30	-29
1400	8	19	0	0	-30	-27
1500	7	19	0	0	-30	-28
1600	7	20	0	0	-30	-28
1700	8	20	0	0	-30	-28
1800	8	28	0	0	-30	-29
1900	7	20	0	0	-30	-29
2000	7	21	0	0	-30	-29
2100	7	21	0	0	-30	-29
2200	7	19	0	0	-30	-29
2300	7	18	0	0	-30	-29
2400	8	29	0	0	-30	-29
2500	8	29	0	0	-30	-29
2600	8	35	0	0	-30	-29
2700	8	35	0	0	-30	-29
2800	8	31	0	0	-30	-28
2900	9	31	0	0	-30	-28
3000	10	40	0	0	-30	-29
3100	10	31	0	0	-30	-29
3200	10	31	0	0	-30	-29
3300	10	31	0	0	-30	-29
3400	10	32	0	0	-30	-29
3500	10	32	0	0	-30	-29
3600	11	34	0	0	-30	-29
3700	12	40	0	0	-30	-29
3800	10	40	0	0	-30	-29
3900	10	40	0	0	-30	-29
4000	11	40	0	0	-30	-29
4100	12	40	0	0	-30	-29
4200	12	32	0	0	-30	-29
4300	11	32	0	0	-30	-29
4400	12	40	0	0	-30	-29
4500	11	40	0	0	-30	-29
4600	10	31	0	0	-30	-28
4700	10	37	0	0	-30	-28
4800	10	41	0	0	-29	-27
4900	9	41	0	0	-29	-27
5000	9	42	0	0	-29	-27
5100	8	42	0	0	-30	-28
5200	9	42	0	2	-29	-28
5300	9	41	0	0	-29	-28
5400	9	50	0	0	-29	-28
5500	9	41	0	0	-30	-28
5600	10	41	0	2	-30	-28
5700	10	41	0	2	-30	-27
5800	12	50	0	0	-30	-28
5900	11	50	0	2	-30	-28
6000	11	50	0	2	-30	-28
6100	12	50	0	2	-30	-29
6200	12	50	0	2	-30	-29
6300	12	50	0	0	-30	-29
6400	11	50	0	2	-30	-29
6500	11	48	0	2	-30	-29
6600	11	48	0	0	-30	-29
6700	11	48	0	0	-30	-29
6800	13	48	0	0	-30	-29
6900	13	50	0	0	-30	-29
7000	11	42	0	0	-30	-29
7100	11	42	0	0	-30	-29
7200	11	42	0	0	-30	-29
7300	10	41	0	0	-30	-29
7400	11	41	0	0	-30	-29
7500	10	42	0	0	-30	-29
7600	9	46	0	0	-30	-29
7700	9	42	0	0	-30	-29
7800	9	28	0	0	-30	-29
7900	9	28	0	0	-30	-29
8000	8	25	0	0	-30	-29
8100	8	25	0	0	-30	-29
8200	8	28	0	0	-30	-29
8300	8	28	0	0	-30	-29
8400	8	28	0	0	-30	-29
8500	8	26	0	0	-30	-29
8600	8	27	0	0	-30	-29
8700	8	27	0	0	-30	-29
8800	8	25	0	0	-30	-29
8900	8	25	0	0	-30	-29
9000	9	28	0	0	-30	-29
9100	9	28	0	0	-30	-29
9200	9	28	0	0	-30	-29
9300	9	28	0	0	-30	-29
9400	8	21	0	0	-30	-29
9500	8	21	0	0	-30	-29
9600	8	21	0	0	-30	-29
9700	8	21	0	0	-30	-29
9800	9	37	0	0	-30	-29
9900	9	37	0	0	-30	-29
10000	8	37	0	0	-30	-29

Run 3
100	3	3	0	0	-32	-32
200	5	19	0	0	-31	-30
300	6	21	0	0	-30	-29
400	7	36	0	0	-30	-29
500	7	36	0	0	-30	-29
600	8	23	0	0	-30	-28
700	7	22	0	0	-30	-28
800	7	22	0	0	-30	-28
900	7	22	0	0	-30	-28
1000	8	27	0	0	-29	-28
1100	8	27	0	0	-29	-28
1200	8	22	0	0	-29	-28
1300	8	22	0	0	-29	-27
1400	7	25	0	0	-29	-28
1500	7	25	0	0	-29	-28
1600	7	25	0	0	-30	-28
1700	7	25	0	0	-30	-28
1800	7	25	0	0	-30	-29
1900	7	25	0	0	-30	-29
2000	7	22	0	0	-30	-28
2100	7	22	0	0	-30	-29
2200	8	27	0	0	-30	-29
2300	7	21	0	0	-30	-29
2400	8	21	0	0	-30	-29
2500	8	27	0	0	-30	-29
2600	9	32	0	0	-30	-29
2700	9	32	0	0	-30	-29
2800	8	24	0	0	-30	-29
2900	8	21	0	0	-30	-29
3000	8	25	0	0	-30	-29
3100	8	23	0	0	-30	-29
3200	8	23	0	0	-30	-29
3300	9	25	0	0	-30	-28
3400	8	28	0	0	-30	-29
3500	9	23	0	0	-30	-29
3600	9	31	0	0	-30	-29
3700	9	31	0	0	-30	-29
3800	9	23	0	0	-30	-29
3900	9	26	0	0	-30	-29
4000	9	24	0	0	-30	-29
4100	9	25	0	0	-30	-29
4200	10	25	0	0	-30	-29
4300	11	31	0	0	-30	-29
4400	11	26	0	0	-30	-29
4500	10	32	0	0	-30	-28
4600	11	32	0	1	-30	-27
4700	10	28	0	0	-30	-27
4800	11	40	0	0	-30	-27
4900	12	40	0	0	-30	-27
5000	12	29	0	0	-30	-27
5100	12	29	0	0	-30	-27
5200	12	29	0	0	-30	-28
5300	13	34	0	0	-30	-27
5400	14	38	0	0	-30	-27
5500	15	34	0	0	-30	-26
5600	15	34	0	0	-30	-26
5700	14	34	0	0	-30	-26
5800	14	38	0	0	-30	-27
5900	15	38	0	0	-30	-27
6000	14	34	0	0	-30	-27
6100	14	34	0	0	-30	-28
6200	14	38	0	0	-30	-29
6300	13	28	0	0	-30	-29
6400	14	29	0	0	-30	-29
6500	13	35	0	0	-30	-29
6600	13	35	0	0	-30	-29
6700	11	31	0	0	-30	-28
6800	12	30	0	0	-30	-28
6900	10	31	0	0	-30	-28
7000	11	37	0	0	-30	-28
7100	11	37	0	0	-30	-27
7200	12	38	0	0	-30	-27
7300	12	32	0	0	-30	-27
7400	13	32	0	0	-30	-27
7500	13	32	0	0	-30	-27
7600	13	32	0	0	-30	-27
7700	13	36	0	0	-30	-28
7800	14	36	0	0	-30	-28
7900	13	30	0	0	-30	-28
8000	14	28	0	0	-30	-28
8100	15	43	0	0	-30	-27
8200	15	36	0	0	-30	-27
8300	15	31	0	0	-31	-28
8400	16	33	0	0	-31	-28
8500	15	33	0	0	-30	-28
8600	16	33	0	0	-30	-27
8700	15	33	0	0	-30	-27
8800	15	33	0	0	-30	-27
8900	15	32	0	0	-30	-27
9000	14	32	0	0	-30	-27
9100	14	39	0	0	-30	-28
9200	15	39	0	0	-30	-28
9300	15	39	0	0	-30	-27
9400	14	42	0	0	-30	-28
9500	14	44	0	0	-30	-27
9600	14	44	0	0	-31	-27
9700	14	33	0	0	-30	-27
9800	14	33	0	0	-30	-27
9900	14	31	0	0	-30	-27
10000	14	33	0	0	-30	-27

Run 4
100	3	3	0	0	-32	-32
200	5	18	0	0	-30	-30
300	5	17	0	0	-30	-30
400	6	21	0	0	-30	-30
500	7	21	0	0	-30	-29
600	8	28	0	0	-30	-29
700	8	28	0	0	-30	-29
800	8	28	0	0	-30	-30
900	8	24	0	0	-30	-30
1000	8	24	0	0	-30	-30
1100	8	25	0	0	-30	-30
1200	8	25	0	0	-30	-30
1300	7	24	0	0	-30	-30
1400	7	24	0	0	-30	-29
1500	6	24	0	0	-30	-29
1600	7	24	0	0	-30	-29
1700	7	24	0	0	-30	-28
1800	8	16	0	0	-30	-28
1900	8	17	0	0	-30	-28
2000	9	18	0	0	-30	-28
2100	9	18	0	0	-30	-28
2200	9	18	0	0	-30	-28
2300	8	20	0	0	-30	-28
2400	8	20	0	0	-30	-29
2500	8	20	0	0	-30	-28
2600	7	24	0	0	-30	-29
2700	7	18	0	0	-30	-29
2800	7	18	0	0	-30	-28
2900	7	20	0	0	-31	-28
3000	7	24	0	0	-31	-29
3100	7	24	0	0	-31	-28
3200	8	20	0	0	-31	-28
3300	7	20	0	0	-31	-28
3400	8	20	0	0	-31	-30
3500	7	27	0	0	-31	-30
3600	7	15	0	0	-31	-30
3700	7	19	0	0	-31	-30
3800	7	19	0	0	-31	-30
3900	7	22	0	0	-31	-30
4000	7	21	0	0	-31	-30
4100	7	21	0	0	-31	-30
4200	7	21	0	0	-31	-30
4300	7	24	0	0	-31	-30
4400	7	24	0	0	-31	-30
4500	8	24	0	0	-31	-30
4600	8	24	0	0	-31	-30
4700	8	33	0	0	-31	-29
4800	7	24	0	0	-31	-30
4900	7	24	0	0	-31	-30
5000	7	24	0	0	-31	-30
5100	7	28	0	0	-31	-30
5200	7	24	0	0	-31	-30
5300	6	24	0	0	-31	-30
5400	7	24	0	0	-31	-30
5500	8	27	0	0	-31	-30
5600	8	27	0	0	-31	-29
5700	8	24	0	0	-31	-29
5800	8	27	0	0	-31	-29
5900	8	27	0	0	-31	-30
6000	7	27	0	0	-31	-30
6100	7	28	0	0	-31	-30
6200	7	27	0	0	-31	-30
6300	6	27	0	0	-31	-30
6400	6	27	0	0	-31	-30
6500	6	27	0	0	-31	-30
6600	6	21	0	0	-31	-29
6700	6	21	0	0	-31	-30
6800	6	25	0	0	-31	-30
6900	5	21	0	0	-32	-30
7000	6	24	0	0	-32	-30
7100	6	28	0	0	-32	-30
7200	5	21	0	0	-32	-30
7300	6	21	0	0	-32	-30
7400	6	19	0	0	-32	-30
7500	5	19	0	0	-32	-30
7600	6	19	0	0	-32	-30
7700	6	22	0	0	-32	-30
7800	6	25	0	0	-32	-30
7900	6	17	0	0	-32	-30
8000	6	22	0	0	-32	-31
8100	7	19	0	0	-32	-31
8200	6	28	0	0	-32	-31
8300	6	22	0	0	-32	-31
8400	7	22	0	0	-32	-31
8500	6	25	0	0	-32	-31
8600	6	27	0	0	-32	-31
8700	5	24	0	0	-32	-31
8800	6	24	0	0	-32	-31
8900	5	24	0	0	-32	-31
9000	5	24	0	0	-32	-31
9100	4	24	0	0	-32	-30
9200	4	24	0	0	-32	-30
9300	5	22	0	0	-32	-30
9400	4	21	0	0	-32	-31
9500	4	24	0	0	-32	-31
9600	5	24	0	0	-32	-31
9700	6	24	0	0	-32	-31
9800	5	24	0	0	-32	-31
9900	5	19	0	0	-32	-31
10000	6	21	0	0	-32	-31

Run 5
100	3	3	0	0	-32	-32
200	5	23	0	0	-31	-30
300	6	23	0	0	-30	-29
400	6	20	0	0	-30	-30
500	6	20	0	0	-30	-30
600	7	20	0	0	-30	-28
700	7	22	0	0	-30	-29
800	7	27	0	0	-30	-29
900	8	31	0	0	-30	-28
1000	9	31	0	0	-30	-29
1100	9	31	0	0	-30	-28
1200	8	26	0	0	-30	-27
1300	8	20	0	0	-30	-27
1400	8	35	0	0	-29	-27
1500	8	25	0	0	-30	-27
1600	8	25	0	0	-30	-27
1700	8	25	0	0	-30	-27
1800	8	25	0	0	-30	-27
1900	7	26	0	0	-30	-27
2000	8	26	0	0	-30	-27
2100	8	35	0	0	-30	-27
2200	8	26	0	0	-30	-27
2300	8	35	0	0	-30	-27
2400	8	35	0	0	-30	-27
2500	8	35	0	0	-30	-27
2600	8	26	0	0	-30	-27
2700	8	26	0	0	-30	-27
2800	8	35	0	0	-30	-27
2900	8	26	0	0	-30	-27
3000	8	26	0	0	-30	-27
3100	8	25	0	0	-30	-27
3200	8	26	0	0	-30	-27
3300	8	26	0	0	-30	-27
3400	7	31	0	0	-30	-27
3500	7	25	0	0	-30	-27
3600	7	23	0	0	-30	-27
3700	7	23	0	0	-30	-27
3800	6	15	0	0	-30	-27
3900	6	16	0	0	-30	-27
4000	7	21	0	0	-30	-27
4100	7	15	0	0	-30	-28
4200	7	15	0	0	-30	-28
4300	7	17	0	0	-30	-29
4400	7	20	0	0	-30	-29
4500	7	20	0	0	-30	-28
4600	7	20	0	0	-30	-28
4700	8	20	0	0	-30	-28
4800	7	17	0	0	-30	-29
4900	7	28	0	0	-30	-29
5000	8	28	0	0	-30	-29
5100	8	28	0	0	-30	-29
5200	8	28	0	0	-30	-29
5300	8	21	0	0	-30	-28
5400	9	27	0	0	-30	-28
5500	9	23	0	0	-30	-28
5600	8	29	0	0	-30	-29
5700	8	23	0	0	-30	-29
5800	8	27	0	0	-30	-29
5900	7	23	0	0	-30	-29
6000	7	20	0	0	-30	-29
6100	7	17	0	0	-30	-29
6200	6	18	0	0	-31	-30
6300	7	18	0	0	-30	-30
6400	7	18	0	0	-30	-30
6500	7	19	0	0	-30	-30
6600	8	17	0	0	-30	-30
6700	8	20	0	0	-30	-30
6800	8	20	0	0	-30	-29
6900	9	21	0	0	-30	-29
7000	9	21	0	0	-30	-29
7100	10	24	0	0	-30	-29
7200	10	21	0	0	-30	-29
7300	10	23	0	0	-30	-29
7400	10	22	0	0	-30	-29
7500	10	21	0	0	-30	-29
7600	10	24	0	0	-30	-29
7700	10	26	0	0	-31	-29
7800	9	26	0	0	-31	-29
7900	9	26	0	0	-31	-29
8000	9	26	0	0	-31	-29
8100	9	26	0	0	-31	-28
8200	9	26	0	0	-31	-27
8300	10	26	0	0	-31	-28
8400	9	26	0	0	-31	-28
8500	9	19	0	0	-31	-28
8600	9	22	0	0	-31	-30
8700	10	22	0	0	-31	-30
8800	9	22	0	0	-31	-30
8900	9	25	0	0	-31	-30
9000	9	26	0	0	-31	-30
9100	9	31	0	0	-31	-29
9200	10	31	0	0	-31	-30
9300	12	31	0	0	-31	-29
9400	11	34	0	0	-31	-29
9500	11	34	0	0	-31	-28
9600	12	34	0	0	-31	-28
9700	12	34	0	0	-31	-30
9800	13	34	0	0	-31	-30
9900	13	34	0	0	-31	-30
10000	12	30	0	0	-31	-30

Run 6
100	3	3	0	0	-32	-32
200	5	10	0	0	-31	-30
300	5	17	0	0	-30	-30
400	6	22	0	0	-30	-30
500	7	18	0	0	-30	-28
600	7	21	0	0	-30	-28
700	7	21	0	0	-29	-28
800	8	30	0	0	-30	-28
900	8	21	0	0	-29	-28
1000	8	23	0	0	-29	-28
1100	7	21	0	0	-29	-28
1200	7	21	0	0	-30	-28
1300	7	21	0	0	-30	-28
1400	7	21	0	0	-30	-28
1500	7	21	0	0	-30	-28
1600	7	17	0	0	-30	-28
1700	7	17	0	0	-30	-30
1800	7	17	0	0	-30	-30
1900	7	27	0	0	-30	-30
2000	7	27	0	0	-30	-28
2100	8	27	0	0	-30	-28
2200	8	27	0	0	-30	-28
2300	8	27	0	0	-30	-28
2400	8	27	0	0	-30	-28
2500	7	18	0	0	-30	-28
2600	8	21	0	0	-30	-28
2700	8	22	0	0	-30	-28
2800	8	22	0	0	-30	-28
2900	9	26	0	0	-30	-28
3000	9	26	0	0	-30	-28
3100	9	26	0	0	-30	-29
3200	9	22	0	0	-30	-29
3300	9	35	0	0	-30	-29
3400	9	29	0	0	-30	-29
3500	9	29	0	0	-30	-28
3600	10	29	0	0	-30	-28
3700	10	26	0	0	-30	-28
3800	10	34	0	0	-30	-27
3900	10	31	0	0	-30	-28
4000	10	33	0	0	-30	-28
4100	10	25	0	0	-30	-27
4200	10	31	0	0	-30	-27
4300	9	23	0	0	-30	-27
4400	9	23	0	0	-30	-27
4500	9	30	0	0	-30	-27
4600	9	30	0	0	-30	-27
4700	10	30	0	0	-30	-27
4800	11	30	0	0	-30	-27
4900	11	30	0	0	-29	-27
5000	11	25	0	0	-29	-27
5100	11	28	0	0	-29	-26
5200	11	30	0	0	-30	-27
5300	12	30	0	0	-30	-27
5400	12	30	0	0	-29	-27
5500	12	30	0	0	-29	-27
5600	12	30	0	0	-29	-27
5700	11	28	0	0	-29	-26
5800	11	34	0	0	-29	-26
5900	12	36	0	0	-30	-27
6000	12	28	0	0	-30	-27
6100	12	28	0	0	-30	-26
6200	10	28	0	0	-30	-26
6300	10	28	0	0	-30	-26
6400	10	20	0	0	-30	-26
6500	9	19	0	0	-30	-26
6600	9	17	0	0	-29	-27
6700	9	17	0	0	-29	-27
6800	9	19	0	0	-29	-27
6900	9	19	0	0	-29	-26
7000	9	21	0	0	-29	-27
7100	8	21	0	0	-30	-27
7200	8	21	0	0	-30	-26
