Results Log

logfileTCT.txt

Random Generator Seed: 1382221180
Number of Runs: 30
Number of Evaluations: 10000
Random Flag: 1
Puzzle File Name: testpuzzle.txt

Run 1
100	3	3	0	0	-32	-32
200	6	7	0	0	-30	-30
300	7	13	0	0	-30	-30
400	7	22	0	0	-30	-29
500	7	24	0	0	-30	-29
600	8	24	0	0	-30	-29
700	8	23	0	0	-30	-29
800	8	23	0	0	-30	-29
900	8	21	0	0	-30	-28
1000	8	23	0	0	-30	-29
1100	8	20	0	0	-30	-29
1200	8	22	0	2	-30	-29
1300	8	23	0	2	-30	-29
1400	8	26	0	2	-30	-29
1500	8	28	0	2	-30	-28
1600	8	26	0	2	-30	-28
1700	7	23	0	2	-30	-28
1800	7	25	0	2	-30	-28
1900	8	25	0	2	-30	-28
2000	8	22	0	2	-30	-28
2100	8	25	0	2	-30	-27
2200	9	27	0	2	-30	-29
2300	9	30	0	2	-30	-28
2400	8	27	0	2	-30	-29
2500	8	26	0	2	-30	-28
2600	9	26	0	2	-30	-27
2700	10	30	0	2	-30	-29
2800	10	30	0	2	-30	-28
2900	11	30	0	2	-30	-28
3000	11	34	0	2	-30	-27
3100	10	34	0	2	-30	-28
3200	10	32	0	0	-30	-27
3300	10	32	0	0	-30	-28
3400	11	35	0	0	-30	-28
3500	11	41	0	0	-30	-28
3600	12	33	0	0	-30	-28
3700	12	36	0	0	-30	-28
3800	12	37	0	0	-30	-28
3900	13	42	0	0	-30	-28
4000	11	35	0	0	-30	-29
4100	11	37	0	0	-30	-28
4200	10	35	0	0	-30	-28
4300	11	37	0	0	-30	-28
4400	11	35	0	0	-30	-28
4500	12	35	0	0	-30	-28
4600	13	37	0	0	-30	-28
4700	15	35	0	2	-30	-28
4800	14	36	0	2	-30	-26
4900	14	35	0	2	-30	-27
5000	14	35	0	2	-30	-26
5100	14	41	0	2	-30	-28
5200	14	37	0	2	-30	-28
5300	12	37	0	2	-30	-28
5400	11	35	0	2	-30	-28
5500	12	38	0	2	-30	-27
5600	12	36	0	2	-30	-28
5700	13	41	0	2	-30	-28
5800	12	36	0	2	-30	-28
5900	14	38	0	2	-30	-28
6000	15	45	0	2	-30	-28
6100	16	45	0	0	-30	-27
6200	18	52	0	0	-29	-26
6300	19	45	0	0	-30	-28
6400	19	50	0	0	-29	-28
6500	17	50	0	0	-30	-27
6600	17	44	0	0	-30	-28
6700	17	41	0	0	-30	-28
6800	17	45	0	0	-30	-28
6900	15	44	0	0	-30	-27
7000	14	45	0	0	-30	-26
7100	15	37	0	0	-30	-28
7200	15	45	0	0	-30	-27
7300	16	42	0	0	-30	-28
7400	15	45	0	0	-30	-27
7500	15	45	0	0	-30	-27
7600	16	50	0	0	-30	-27
7700	15	37	0	0	-30	-27
7800	17	42	0	0	-30	-28
7900	16	34	0	0	-30	-28
8000	15	36	0	0	-30	-28
8100	15	36	0	0	-30	-28
8200	17	35	0	0	-30	-28
8300	16	36	0	2	-31	-28
8400	16	37	0	2	-31	-28
8500	15	36	0	0	-31	-28
8600	17	40	0	0	-30	-28
8700	17	40	0	0	-30	-28
8800	15	43	0	0	-31	-26
8900	15	37	0	0	-31	-26
9000	15	40	0	0	-31	-26
9100	16	46	0	0	-31	-28
9200	15	41	0	0	-31	-28
9300	16	37	0	0	-31	-28
9400	17	39	0	0	-31	-28
9500	17	41	0	0	-31	-28
9600	17	44	0	0	-31	-28
9700	18	40	0	0	-31	-27
9800	19	42	0	0	-31	-27
9900	21	41	0	0	-30	-27
10000	19	40	0	0	-31	-28

Run 2
100	3	3	0	0	-32	-32
200	7	23	0	0	-30	-28
300	7	21	0	0	-30	-28
400	7	21	0	0	-30	-28
500	7	21	0	0	-30	-29
600	8	26	0	0	-30	-29
700	8	21	0	0	-30	-28
800	8	21	0	0	-30	-28
900	7	23	0	0	-30	-28
1000	7	27	0	0	-30	-28
1100	7	21	0	0	-30	-28
1200	6	24	0	0	-30	-28
1300	6	17	0	0	-30	-28
1400	7	20	0	0	-30	-28
1500	7	23	0	0	-30	-27
1600	7	26	0	0	-30	-28
1700	7	20	0	0	-30	-28
1800	7	21	0	0	-30	-29
1900	7	21	0	0	-30	-29
2000	8	21	0	0	-30	-28
2100	8	33	0	0	-30	-28
2200	8	35	0	0	-30	-28
2300	9	28	0	0	-30	-28
2400	9	30	0	0	-30	-28
2500	9	32	0	0	-30	-29
2600	10	37	0	0	-30	-28
2700	10	34	0	0	-30	-28
2800	11	44	0	0	-30	-28
2900	9	31	0	0	-30	-28
3000	9	32	0	0	-30	-28
3100	9	31	0	0	-30	-28
3200	9	40	0	0	-30	-28
3300	10	40	0	0	-30	-28
3400	9	31	0	0	-31	-28
3500	9	32	0	0	-30	-28
3600	8	28	0	0	-30	-28
3700	8	28	0	0	-31	-28
3800	9	28	0	0	-30	-28
3900	9	26	0	0	-30	-28
4000	9	31	0	0	-30	-28
4100	9	28	0	0	-30	-26
4200	11	28	0	0	-30	-26
4300	10	26	0	0	-30	-26
4400	11	28	0	0	-30	-25
4500	9	31	0	0	-30	-28
4600	8	26	0	0	-30	-28
4700	10	30	0	0	-30	-28
4800	9	27	0	0	-30	-28
4900	10	37	0	0	-30	-28
5000	8	31	0	0	-31	-28
5100	8	28	0	0	-31	-28
5200	8	34	0	0	-31	-28
5300	8	25	0	0	-31	-28
5400	9	25	0	0	-31	-28
5500	10	33	0	0	-31	-28
5600	10	37	0	0	-31	-28
5700	10	32	0	0	-30	-28
5800	11	35	0	0	-30	-28
5900	10	37	0	0	-31	-28
6000	11	31	0	0	-30	-27
6100	12	37	0	0	-31	-27
6200	10	36	0	0	-31	-27
6300	11	26	0	0	-31	-28
6400	8	33	0	0	-31	-29
6500	8	31	0	0	-31	-27
6600	8	26	0	0	-31	-28
6700	8	26	0	0	-31	-28
6800	9	30	0	0	-31	-28
6900	8	37	0	0	-31	-27
7000	9	29	0	1	-31	-29
7100	9	31	0	1	-31	-29
7200	9	30	0	1	-31	-30
7300	9	27	0	0	-31	-30
7400	9	38	0	0	-32	-30
7500	8	38	0	0	-32	-30
7600	8	29	0	0	-32	-30
7700	9	29	0	0	-31	-30
7800	10	31	0	0	-32	-30
7900	9	31	0	0	-32	-30
8000	9	30	0	0	-32	-29
8100	9	28	0	0	-32	-29
8200	9	33	0	0	-32	-30
8300	11	30	0	0	-32	-29
8400	10	29	0	0	-32	-30
8500	10	35	0	0	-32	-29
8600	10	35	0	0	-32	-30
8700	10	27	0	0	-32	-31
8800	9	35	0	0	-32	-30
8900	9	33	0	0	-32	-31
9000	9	27	0	0	-32	-30
9100	9	30	0	0	-32	-31
9200	9	27	0	0	-32	-29
9300	9	33	0	0	-32	-30
9400	8	36	0	0	-32	-29
9500	8	27	0	0	-32	-31
9600	8	39	0	0	-32	-30
9700	7	21	0	0	-31	-30
9800	7	27	0	0	-31	-30
9900	7	33	0	0	-31	-30
10000	6	25	0	0	-31	-31

Run 3
100	3	3	0	0	-32	-32
200	7	12	0	0	-30	-28
300	7	16	0	0	-30	-30
400	7	19	0	0	-30	-30
500	7	29	0	0	-30	-30
600	7	23	0	0	-30	-30
700	7	22	0	0	-30	-29
800	7	22	0	0	-30	-29
900	7	18	0	0	-30	-29
1000	7	18	0	0	-30	-29
1100	7	16	0	0	-30	-29
1200	7	19	0	0	-30	-29
1300	7	17	0	0	-30	-29
1400	7	15	0	0	-30	-29
1500	6	16	0	0	-30	-29
1600	7	21	0	0	-30	-29
1700	6	22	0	0	-30	-29
1800	6	22	0	0	-30	-28
1900	6	22	0	0	-30	-29
