Results Log

logfile2.txt

Random Generator Seed: 1382218994
Number of Runs: 30
Number of Evaluations: 10000
Random Flag: 1
Puzzle File Name: testpuzzle.txt

Run 1
100	3	3	0	0	-32	-32
200	5	7	0	0	-30	-30
300	6	20	0	0	-30	-30
400	6	14	0	0	-30	-30
500	7	16	0	0	-30	-30
600	7	25	0	0	-30	-30
700	7	25	0	0	-30	-30
800	6	19	0	0	-30	-30
900	7	18	0	0	-30	-30
1000	7	21	0	0	-30	-30
1100	7	21	0	0	-30	-30
1200	7	21	0	0	-30	-29
1300	7	26	0	0	-30	-30
1400	7	21	0	0	-30	-30
1500	7	21	0	0	-30	-29
1600	6	23	0	0	-30	-29
1700	5	21	0	0	-30	-29
1800	5	23	0	0	-30	-29
1900	5	23	0	0	-30	-29
2000	5	21	0	0	-30	-29
2100	6	21	0	0	-30	-29
2200	6	21	0	0	-30	-29
2300	6	23	0	0	-30	-29
2400	6	23	0	0	-30	-29
2500	6	21	0	0	-30	-29
2600	6	21	0	0	-30	-29
2700	6	17	0	0	-30	-29
2800	6	17	0	0	-30	-29
2900	6	26	0	0	-30	-28
3000	6	26	0	0	-30	-28
3100	6	18	0	0	-30	-28
3200	6	20	0	0	-30	-29
3300	7	22	0	0	-30	-28
3400	7	22	0	0	-30	-29
3500	7	20	0	0	-30	-28
3600	7	30	0	0	-30	-29
3700	8	31	0	0	-30	-28
3800	8	31	0	0	-30	-29
3900	8	25	0	0	-30	-29
4000	8	18	0	0	-30	-28
4100	8	25	0	0	-30	-29
4200	9	25	0	0	-30	-29
4300	9	24	0	0	-30	-29
4400	9	24	0	0	-30	-29
4500	9	24	0	0	-30	-29
4600	10	28	0	0	-30	-29
4700	10	28	0	0	-30	-29
4800	11	28	0	0	-30	-29
4900	11	26	0	0	-30	-29
5000	12	32	0	0	-30	-29
5100	12	32	0	0	-30	-29
5200	12	32	0	0	-30	-29
5300	12	32	0	0	-30	-29
5400	12	32	0	0	-30	-29
5500	11	27	0	0	-30	-28
5600	11	30	0	0	-29	-28
5700	11	26	0	0	-30	-29
5800	11	21	0	0	-30	-29
5900	12	21	0	0	-29	-28
6000	11	22	0	0	-29	-28
6100	11	25	0	0	-29	-28
6200	12	25	0	0	-29	-28
6300	12	25	0	0	-29	-28
6400	11	25	0	0	-29	-28
6500	12	24	0	0	-29	-28
6600	11	24	0	0	-29	-28
6700	12	35	0	0	-29	-28
6800	12	33	0	0	-29	-28
6900	13	35	0	0	-29	-26
7000	13	43	0	0	-29	-27
7100	12	35	0	0	-29	-27
7200	12	33	0	0	-29	-28
7300	12	25	0	0	-29	-27
7400	12	29	0	0	-29	-27
7500	12	29	0	0	-29	-27
7600	12	32	0	0	-29	-27
7700	12	30	0	0	-29	-27
7800	12	30	0	0	-29	-27
7900	12	26	0	0	-29	-27
8000	11	26	0	0	-30	-27
8100	12	29	0	0	-30	-28
8200	11	27	0	0	-30	-28
8300	10	27	0	0	-30	-28
8400	11	23	0	0	-30	-28
8500	11	23	0	0	-30	-28
8600	10	23	0	0	-30	-28
8700	11	19	0	0	-30	-27
8800	11	23	0	0	-30	-27
8900	11	23	0	0	-30	-27
9000	11	23	0	0	-30	-27
9100	11	23	0	0	-30	-27
9200	10	23	0	0	-30	-27
9300	11	25	0	0	-30	-27
9400	11	34	0	0	-30	-27
9500	11	34	0	0	-30	-27
9600	11	34	0	0	-30	-27
9700	12	34	0	0	-30	-27
9800	13	32	0	0	-30	-27
9900	12	31	0	0	-30	-27
10000	13	31	0	0	-30	-27

Run 2
100	3	3	0	0	-32	-32
200	5	13	0	0	-30	-30
300	6	13	0	0	-30	-30
400	6	17	0	0	-30	-30
500	7	18	0	0	-30	-30
600	7	19	0	0	-30	-30
700	7	23	0	0	-30	-30
800	7	17	0	0	-30	-30
900	6	8	0	0	-30	-30
1000	7	13	0	0	-30	-29
1100	7	30	0	0	-30	-30
1200	7	30	0	0	-30	-29
1300	7	21	0	0	-30	-29
1400	7	17	0	0	-30	-28
1500	7	22	0	0	-30	-29
1600	7	27	0	0	-30	-29
1700	8	27	0	0	-30	-29
1800	8	36	0	0	-30	-28
1900	8	36	0	0	-30	-29
2000	8	36	0	0	-30	-29
2100	9	36	0	0	-30	-29
2200	10	40	0	0	-30	-29
