Results Log

logfileFCT.txt

Random Generator Seed: 1382224294
Number of Runs: 30
Number of Evaluations: 10000
Random Flag: 1
Puzzle File Name: testpuzzle.txt

Run 1
100	3	3	0	0	-32	-32
200	7	21	0	0	-30	-29
300	7	18	0	0	-29	-29
400	7	16	0	0	-30	-30
500	6	7	0	0	-30	-29
600	7	18	0	0	-30	-30
700	7	14	0	0	-29	-29
800	6	7	0	0	-30	-30
900	7	11	0	0	-30	-28
1000	6	10	0	0	-30	-30
1100	7	21	0	0	-30	-30
1200	7	27	0	0	-30	-29
1300	7	19	0	0	-30	-29
1400	7	13	0	0	-30	-29
1500	7	12	0	0	-30	-29
1600	7	20	0	0	-30	-29
1700	7	13	0	0	-30	-30
1800	7	16	0	0	-30	-29
1900	7	16	0	0	-30	-29
2000	17	31	0	0	-30	-29
2100	7	17	0	0	-30	-29
2200	16	26	0	0	-30	-30
2300	7	21	0	0	-30	-30
2400	17	30	0	0	-29	-28
2500	7	17	0	0	-30	-30
2600	16	20	0	0	-30	-30
2700	7	19	0	0	-30	-29
2800	16	26	0	0	-30	-30
2900	7	22	0	0	-30	-30
3000	17	29	0	0	-30	-30
3100	7	18	0	0	-30	-30
3200	17	27	0	0	-30	-29
3300	7	17	0	0	-29	-29
3400	17	25	0	0	-30	-29
3500	7	21	0	0	-30	-30
3600	16	25	0	0	-30	-29
3700	7	17	0	0	-30	-30
3800	16	19	0	0	-30	-29
3900	7	20	0	0	-30	-30
4000	17	27	0	0	-30	-30
4100	7	18	0	0	-30	-30
4200	17	32	0	0	-30	-29
4300	7	17	0	0	-30	-30
4400	16	24	0	0	-30	-29
4500	7	18	0	0	-30	-29
4600	17	27	0	0	-29	-29
4700	7	17	0	0	-30	-30
4800	17	28	0	0	-30	-29
4900	7	23	0	0	-30	-30
5000	17	29	0	0	-30	-30
5100	7	21	0	0	-30	-29
5200	16	24	0	0	-30	-29
5300	7	17	0	0	-30	-30
5400	16	26	0	0	-30	-27
5500	7	17	0	0	-30	-30
5600	17	27	0	0	-30	-29
5700	7	17	0	0	-30	-30
5800	16	29	0	0	-30	-29
5900	7	20	0	0	-30	-30
6000	16	17	0	0	-30	-30
6100	7	17	0	0	-30	-30
6200	17	33	0	0	-30	-29
6300	7	23	0	0	-30	-30
6400	16	25	0	0	-30	-29
6500	7	17	0	0	-30	-29
6600	16	23	0	0	-30	-28
6700	7	17	0	0	-30	-30
6800	17	23	0	0	-30	-30
6900	7	17	0	0	-30	-29
7000	17	33	0	0	-30	-28
7100	7	17	0	0	-30	-27
7200	17	25	0	0	-30	-28
7300	7	18	0	0	-29	-29
7400	17	29	0	0	-30	-29
7500	7	18	0	0	-30	-30
7600	17	30	0	0	-30	-29
7700	7	21	0	0	-30	-29
7800	17	33	0	0	-30	-30
7900	7	18	0	0	-30	-29
8000	17	25	0	0	-30	-30
8100	7	17	0	0	-30	-28
8200	17	22	0	0	-30	-29
8300	7	21	0	0	-30	-30
8400	17	29	0	0	-30	-30
8500	7	19	0	0	-30	-29
8600	17	30	0	0	-29	-28
8700	7	21	0	0	-30	-29
8800	17	30	0	0	-30	-28
8900	7	27	0	0	-30	-30
9000	17	26	0	0	-30	-30
9100	7	17	0	0	-30	-29
9200	17	31	0	0	-30	-29
9300	7	17	0	0	-30	-30
9400	17	28	0	0	-30	-29
9500	7	17	0	0	-30	-30
9600	17	25	0	0	-30	-29
9700	7	18	0	0	-30	-30
9800	16	23	0	0	-30	-30
9900	7	17	0	0	-30	-29
10000	17	26	0	0	-30	-30

Run 2
100	3	3	0	0	-32	-32
200	7	14	0	0	-30	-29
300	7	20	0	0	-30	-29
400	7	18	0	0	-30	-30
500	7	16	0	0	-30	-30
600	7	16	0	0	-30	-28
700	6	7	0	0	-30	-30
800	7	13	0	0	-30	-30
900	7	11	0	0	-30	-30
1000	7	14	0	0	-30	-29
1100	7	19	0	0	-30	-30
1200	6	11	0	0	-30	-29
1300	7	21	0	0	-30	-30
1400	7	18	0	0	-30	-29
1500	7	18	0	0	-30	-29
1600	7	17	0	0	-29	-28
1700	7	19	0	0	-30	-28
1800	7	20	0	0	-30	-30
1900	7	11	0	0	-30	-30
2000	7	22	0	0	-30	-28
2100	7	23	0	0	-30	-30
2200	7	16	0	0	-30	-30
2300	7	12	0	0	-29	-29
2400	7	22	0	0	-30	-30
2500	7	19	0	0	-30	-29
2600	7	23	0	0	-30	-30
2700	7	19	0	0	-30	-30
2800	7	21	0	0	-30	-29
2900	7	19	0	0	-30	-29
3000	7	24	0	0	-29	-28
3100	7	23	0	0	-30	-30
3200	7	23	0	0	-30	-30
3300	7	14	0	0	-30	-29
3400	7	23	0	0	-30	-29
3500	7	16	0	0	-30	-30
3600	7	21	0	0	-30	-29
3700	7	15	0	0	-30	-29
3800	7	18	0	0	-30	-30
3900	7	11	0	0	-30	-29
4000	7	26	0	0	-30	-30
4100	7	12	0	0	-30	-29
4200	7	12	0	0	-30	-30
4300	7	18	0	0	-30	-28
4400	7	16	0	0	-29	-29
4500	7	17	0	0	-30	-29
4600	7	19	0	0	-30	-30
4700	7	19	0	0	-30	-30
4800	5	15	0	0	-31	-30
4900	7	25	0	0	-30	-30
5000	5	14	0	0	-31	-30
5100	7	26	0	0	-30	-29
5200	5	17	0	0	-31	-29
5300	7	23	0	0	-30	-30
5400	5	13	0	0	-31	-30
5500	7	18	0	0	-30	-29
5600	5	18	0	0	-30	-30
5700	7	18	0	0	-30	-30
5800	5	19	0	0	-31	-30
5900	7	13	0	0	-30	-29
6000	5	16	0	0	-31	-30
6100	7	22	0	0	-30	-29
6200	8	22	0	0	-31	-30
6300	7	19	0	0	-30	-29
6400	8	24	0	0	-31	-30
6500	7	15	0	0	-30	-29
6600	8	18	0	0	-31	-30
6700	7	22	0	0	-30	-30
6800	8	23	0	0	-31	-30
6900	7	27	0	0	-30	-30
